UMAP_dim	cluster_num	rep1	rep2	ARI	NMI
4	2	22	25	0.9446576136747434	0.8938084077901776
4	2	22	26	0.9086207109513205	0.8290355506498438
4	2	22	27	0.9087680169887974	0.8432854367346609
4	2	22	28	0.9087680169887974	0.8432854367346609
4	2	22	29	0.9628372147384782	0.9174931989807291
4	2	22	30	0.9262266160739876	0.8535905122485776
4	2	22	31	0.9262266160739876	0.8535905122485776
4	2	22	32	0.8736668560763824	0.7996606275717224
4	2	22	33	0.8905762433966301	0.8013949303090174
4	2	22	34	0.9087680169887974	0.8432854367346609
4	2	22	35	0.9266134291627348	0.8674981612164475
4	2	22	36	0.8911197058411869	0.8207640687964853
4	2	22	37	0.9266134291627348	0.8674981612164475
4	2	22	38	0.9445631307727423	0.8842795252600347
4	2	22	39	0.9266134291627348	0.8674981612164475
4	2	22	40	0.8911197058411869	0.8207640687964853
4	2	22	41	0.9087680169887974	0.8432854367346609
4	2	22	42	0.8911197058411869	0.8207640687964853
4	2	22	43	0.8911197058411869	0.8207640687964853
4	2	22	44	0.9266134291627348	0.8674981612164475
4	2	22	45	0.9087680169887974	0.8432854367346609
4	2	22	46	0.9087680169887974	0.8432854367346609
4	2	22	47	0.9262266160739876	0.8535905122485776
4	2	22	48	0.9262266160739876	0.8535905122485776
4	2	22	49	0.9266134291627348	0.8674981612164475
4	2	22	50	0.8905762433966301	0.8013949303090174
4	2	23	24	0.8561958379034544	0.761504806126512
4	2	23	25	0.9448909639438585	0.8957825826240757
4	2	23	26	0.9090060102328826	0.8317889212548346
4	2	23	27	0.9449540421437005	0.8871402275332098
4	2	23	28	0.9449540421437005	0.8871402275332098
4	2	23	29	0.8911197058411869	0.8207640687964853
4	2	23	30	0.8560075710147899	0.7770339290102105
4	2	23	31	0.8560075710147899	0.7770339290102105
4	2	23	32	0.981500660358213	0.9577222087819687
4	2	23	33	0.8561958379034544	0.761504806126512
4	2	23	34	0.9449540421437005	0.8871402275332098
4	2	23	35	0.9269055085687153	0.8582776869049082
4	2	23	36	0.9269868044496757	0.8592723600976172
4	2	23	37	0.9269055085687153	0.8582776869049082
4	2	23	38	0.9088958123392493	0.8442616442863029
4	2	23	39	0.9631111912402863	0.924791898052706
4	2	23	40	0.9631522190680607	0.9196835202603054
4	2	23	41	0.9449540421437005	0.8871402275332098
4	2	23	42	0.9631522190680607	0.9196835202603054
4	2	23	43	0.9269868044496757	0.8592723600976172
4	2	23	44	0.9269055085687153	0.8582776869049082
4	2	23	45	0.9449540421437005	0.8871402275332098
4	2	23	46	0.9449540421437005	0.8871402275332098
4	2	23	47	0.8560075710147899	0.7770339290102105
4	2	23	48	0.8560075710147899	0.7770339290102105
4	2	23	49	0.9631111912402863	0.924791898052706
4	2	23	50	0.8911197058411869	0.8207640687964853
4	2	24	25	0.8732702254226294	0.7762702727795241
4	2	24	26	0.9446576136747434	0.8938084077901776
4	2	24	27	0.873474517457703	0.7824990525662735
4	2	24	28	0.8388663285971153	0.7329927287314835
4	2	24	29	0.9263626292040215	0.8555190346165231
4	2	24	30	0.9627685725980872	0.921846908010378
4	2	24	31	0.9627685725980872	0.921846908010378
4	2	24	32	0.8391112771020144	0.7417353324188005
4	2	24	33	0.9628372147384782	0.9174931989807291
4	2	24	34	0.8388663285971153	0.7329927287314835
4	2	24	35	0.8216774914234679	0.70804023508925
4	2	24	36	0.8911197058411869	0.8207640687964853
4	2	24	37	0.8216774914234679	0.70804023508925
4	2	24	38	0.9084647042991791	0.8265228034300575
4	2	24	39	0.8909489274474285	0.804917466413458
4	2	24	40	0.8561958379034544	0.761504806126512
4	2	24	41	0.8388663285971153	0.7329927287314835
4	2	24	42	0.8561958379034544	0.761504806126512
4	2	24	43	0.8561958379034544	0.761504806126512
4	2	24	44	0.8216774914234679	0.70804023508925
4	2	24	45	0.8388663285971153	0.7329927287314835
4	2	24	46	0.8388663285971153	0.7329927287314835
4	2	24	47	0.9627685725980872	0.921846908010378
4	2	24	48	0.9627685725980872	0.921846908010378
4	2	24	49	0.8559702815343394	0.7539153060654866
4	2	24	50	0.9628372147384782	0.9174931989807291
4	2	25	26	0.891099573679088	0.8040779720694542
4	2	25	27	0.9630655600752649	0.9243397970804157
4	2	25	28	0.9268150912602471	0.857562769288595
4	2	25	29	0.9446576136747434	0.8938084077901776
4	2	25	30	0.9084775666946687	0.8412397149319589
4	2	25	31	0.8730717051718552	0.7799641977028203
4	2	25	32	0.926909552068451	0.869932107177388
4	2	25	33	0.8732702254226294	0.7762702727795241
4	2	25	34	0.9630655600752649	0.9243397970804157
4	2	25	35	0.9448175977324793	0.8860576480385686
4	2	25	36	0.9448909639438585	0.8957825826240757
4	2	25	37	0.9448175977324793	0.8860576480385686
4	2	25	38	0.9266086537128446	0.8560559965130609
4	2	25	39	0.981434757686741	0.9569740666967576
4	2	25	40	0.9448909639438585	0.8957825826240757
4	2	25	41	0.9630655600752649	0.9243397970804157
4	2	25	42	0.9448909639438585	0.8957825826240757
4	2	25	43	0.9448909639438585	0.8957825826240757
4	2	25	44	0.9448175977324793	0.8860576480385686
4	2	25	45	0.9268150912602471	0.857562769288595
4	2	25	46	0.9630655600752649	0.9243397970804157
4	2	25	47	0.8730717051718552	0.7799641977028203
4	2	25	48	0.9084775666946687	0.8412397149319589
4	2	25	49	0.981434757686741	0.9569740666967576
4	2	25	50	0.8732702254226294	0.7762702727795241
4	2	26	27	0.9268150912602471	0.857562769288595
4	2	26	28	0.8563660669593633	0.7547362307409463
4	2	26	29	0.9446576136747434	0.8938084077901776
4	2	26	30	0.9084775666946687	0.8412397149319589
4	2	26	31	0.9084775666946687	0.8412397149319589
4	2	26	32	0.8913889605503151	0.8080693374756232
4	2	26	33	0.9446576136747434	0.8938084077901776
4	2	26	34	0.8563660669593633	0.7547362307409463
4	2	26	35	0.839072715247742	0.7321210588938902
4	2	26	36	0.9090060102328826	0.8317889212548346
4	2	26	37	0.839072715247742	0.7321210588938902
4	2	26	38	0.9629613766401272	0.923390735449283
4	2	26	39	0.9088848706745588	0.8290312365127442
4	2	26	40	0.8738045794497349	0.779625897342144
4	2	26	41	0.8912485935549466	0.8032953757375757
4	2	26	42	0.8738045794497349	0.779625897342144
4	2	26	43	0.8738045794497349	0.779625897342144
4	2	26	44	0.839072715247742	0.7321210588938902
4	2	26	45	0.8563660669593633	0.7547362307409463
4	2	26	46	0.8563660669593633	0.7547362307409463
4	2	26	47	0.9084775666946687	0.8412397149319589
4	2	26	48	0.9084775666946687	0.8412397149319589
4	2	26	49	0.9088848706745588	0.8290312365127442
4	2	26	50	0.9446576136747434	0.8938084077901776
4	2	27	28	0.8913809458454377	0.8057018593444656
4	2	27	29	0.9087680169887974	0.8432854367346609
4	2	27	30	0.8732983446702886	0.7971247771803376
4	2	27	31	0.8386419677216065	0.7387758251499533
4	2	27	32	0.9269880787755412	0.8589680043363728
4	2	27	33	0.9087680169887974	0.8432854367346609
4	2	27	34	0.9269041585249171	0.8587061865822522
4	2	27	35	0.9090025562027257	0.8298076224768358
4	2	27	36	0.9449540421437005	0.8871402275332098
4	2	27	37	0.9090025562027257	0.8298076224768358
4	2	27	38	0.9267208400310261	0.8683349918175578
4	2	27	39	0.9448888720664396	0.8866087971018974
4	2	27	40	0.9091101626093658	0.8305556162309113
4	2	27	41	0.9631105099097713	0.9193532328677324
4	2	27	42	0.9091101626093658	0.8305556162309113
4	2	27	43	0.9449540421437005	0.8871402275332098
4	2	27	44	0.9090025562027257	0.8298076224768358
4	2	27	45	0.8913809458454377	0.8057018593444656
4	2	27	46	0.9269041585249171	0.8587061865822522
4	2	27	47	0.8386419677216065	0.7387758251499533
4	2	27	48	0.8732983446702886	0.7971247771803376
4	2	27	49	0.9814587368037478	0.9572316965541368
4	2	27	50	0.873474517457703	0.7824990525662735
4	2	28	29	0.873474517457703	0.7824990525662735
4	2	28	30	0.8386419677216065	0.7387758251499533
4	2	28	31	0.8732983446702886	0.7971247771803376
4	2	28	32	0.9631528621857872	0.9252296979436003
4	2	28	33	0.8049434504070343	0.6884164772551333
4	2	28	34	0.9631105099097713	0.9193532328677324
4	2	28	35	0.9814587368037478	0.9572316965541368
4	2	28	36	0.9449540421437005	0.8871402275332098
4	2	28	37	0.9814587368037478	0.9572316965541368
4	2	28	38	0.8561810879113596	0.7551926152652659
4	2	28	39	0.9448888720664396	0.8866087971018974
4	2	28	40	0.9814806622405938	0.9574809875413973
4	2	28	41	0.9269041585249171	0.8587061865822522
4	2	28	42	0.9814806622405938	0.9574809875413973
4	2	28	43	0.9449540421437005	0.8871402275332098
4	2	28	44	0.9814587368037478	0.9572316965541368
4	2	28	45	1	1
4	2	28	46	0.9631105099097713	0.9193532328677324
4	2	28	47	0.8732983446702886	0.7971247771803376
4	2	28	48	0.8386419677216065	0.7387758251499533
4	2	28	49	0.9090025562027257	0.8298076224768358
4	2	28	50	0.8388663285971153	0.7329927287314835
4	2	29	30	0.9627685725980872	0.921846908010378
4	2	29	31	0.9262266160739876	0.8535905122485776
4	2	29	32	0.8736668560763824	0.7996606275717224
4	2	29	33	0.9263626292040215	0.8555190346165231
4	2	29	34	0.9087680169887974	0.8432854367346609
4	2	29	35	0.8909489274474285	0.804917466413458
4	2	29	36	0.8911197058411869	0.8207640687964853
4	2	29	37	0.8909489274474285	0.804917466413458
4	2	29	38	0.9813491463219923	0.9561482185131726
4	2	29	39	0.9266134291627348	0.8674981612164475
4	2	29	40	0.8911197058411869	0.8207640687964853
4	2	29	41	0.9087680169887974	0.8432854367346609
4	2	29	42	0.8911197058411869	0.8207640687964853
4	2	29	43	0.8911197058411869	0.8207640687964853
4	2	29	44	0.8909489274474285	0.804917466413458
4	2	29	45	0.873474517457703	0.7824990525662735
4	2	29	46	0.9087680169887974	0.8432854367346609
4	2	29	47	0.9262266160739876	0.8535905122485776
4	2	29	48	0.9627685725980872	0.921846908010378
4	2	29	49	0.9266134291627348	0.8674981612164475
4	2	29	50	0.9263626292040215	0.8555190346165231
4	2	30	31	0.9626923505622514	0.9166433807587989
4	2	30	32	0.8389136194011795	0.7580336340542462
4	2	30	33	0.9627685725980872	0.921846908010378
4	2	30	34	0.8732983446702886	0.7971247771803376
4	2	30	35	0.8557573839389514	0.7587454948381263
4	2	30	36	0.8560075710147899	0.7770339290102105
4	2	30	37	0.8557573839389514	0.7587454948381263
4	2	30	38	0.9444660647779847	0.8923835544942831
4	2	30	39	0.8907877335537775	0.8184595483466037
4	2	30	40	0.8560075710147899	0.7770339290102105
4	2	30	41	0.8732983446702886	0.7971247771803376
4	2	30	42	0.8560075710147899	0.7770339290102105
4	2	30	43	0.8560075710147899	0.7770339290102105
4	2	30	44	0.8557573839389514	0.7587454948381263
4	2	30	45	0.8386419677216065	0.7387758251499533
4	2	30	46	0.8732983446702886	0.7971247771803376
4	2	30	47	0.9626923505622514	0.9166433807587989
4	2	30	48	1	1
4	2	30	49	0.8907877335537775	0.8184595483466037
4	2	30	50	0.9627685725980872	0.921846908010378
4	2	31	32	0.8389136194011795	0.7580336340542462
4	2	31	33	0.9262266160739876	0.8535905122485776
4	2	31	34	0.8386419677216065	0.7387758251499533
4	2	31	35	0.8557573839389514	0.7587454948381263
4	2	31	36	0.8560075710147899	0.7770339290102105
4	2	31	37	0.8557573839389514	0.7587454948381263
4	2	31	38	0.9083044325403933	0.8270384847918835
4	2	31	39	0.8907877335537775	0.8184595483466037
4	2	31	40	0.8560075710147899	0.7770339290102105
4	2	31	41	0.8386419677216065	0.7387758251499533
4	2	31	42	0.8560075710147899	0.7770339290102105
4	2	31	43	0.8217236593516446	0.7199005480055729
4	2	31	44	0.8557573839389514	0.7587454948381263
4	2	31	45	0.8732983446702886	0.7971247771803376
4	2	31	46	0.8386419677216065	0.7387758251499533
4	2	31	47	1	1
4	2	31	48	0.9626923505622514	0.9166433807587989
4	2	31	49	0.8557573839389514	0.7587454948381263
4	2	31	50	0.9627685725980872	0.921846908010378
4	2	32	33	0.8391112771020144	0.7417353324188005
4	2	32	34	0.9631528621857872	0.9252296979436003
4	2	32	35	0.9449560178623927	0.8964000386687222
4	2	32	36	0.9450134835532137	0.8876525238755382
4	2	32	37	0.9449560178623927	0.8964000386687222
4	2	32	38	0.8912655159768114	0.8218643808010898
4	2	32	39	0.9449560178623927	0.8964000386687222
4	2	32	40	0.981500660358213	0.9577222087819687
4	2	32	41	0.9631528621857872	0.9252296979436003
4	2	32	42	0.981500660358213	0.9577222087819687
4	2	32	43	0.9450134835532137	0.8876525238755382
4	2	32	44	0.9449560178623927	0.8964000386687222
4	2	32	45	0.9631528621857872	0.9252296979436003
4	2	32	46	0.9631528621857872	0.9252296979436003
4	2	32	47	0.8389136194011795	0.7580336340542462
4	2	32	48	0.8389136194011795	0.7580336340542462
4	2	32	49	0.9449560178623927	0.8964000386687222
4	2	32	50	0.8736668560763824	0.7996606275717224
4	2	33	34	0.8388663285971153	0.7329927287314835
4	2	33	35	0.8216774914234679	0.70804023508925
4	2	33	36	0.8561958379034544	0.761504806126512
4	2	33	37	0.8216774914234679	0.70804023508925
4	2	33	38	0.9445631307727423	0.8842795252600347
4	2	33	39	0.8559702815343394	0.7539153060654866
4	2	33	40	0.8219567516899913	0.7133015098051485
4	2	33	41	0.873474517457703	0.7824990525662735
4	2	33	42	0.8219567516899913	0.7133015098051485
4	2	33	43	0.8561958379034544	0.761504806126512
4	2	33	44	0.8216774914234679	0.70804023508925
4	2	33	45	0.8049434504070343	0.6884164772551333
4	2	33	46	0.8388663285971153	0.7329927287314835
4	2	33	47	0.9262266160739876	0.8535905122485776
4	2	33	48	0.9627685725980872	0.921846908010378
4	2	33	49	0.8909489274474285	0.804917466413458
4	2	33	50	0.9628372147384782	0.9174931989807291
4	2	34	35	0.9814587368037478	0.9572316965541368
4	2	34	36	0.9449540421437005	0.8871402275332098
4	2	34	37	0.9814587368037478	0.9572316965541368
4	2	34	38	0.8911085379900294	0.8060031462668943
4	2	34	39	0.9448888720664396	0.8866087971018974
4	2	34	40	0.9814806622405938	0.9574809875413973
4	2	34	41	0.9631105099097713	0.9193532328677324
4	2	34	42	0.9814806622405938	0.9574809875413973
4	2	34	43	0.9814806622405938	0.9574809875413973
4	2	34	44	0.9814587368037478	0.9572316965541368
4	2	34	45	0.9631105099097713	0.9193532328677324
4	2	34	46	1	1
4	2	34	47	0.8386419677216065	0.7387758251499533
4	2	34	48	0.8732983446702886	0.7971247771803376
4	2	34	49	0.9448888720664396	0.8866087971018974
4	2	34	50	0.8388663285971153	0.7329927287314835
4	2	35	36	0.9269055085687153	0.8582776869049082
4	2	35	37	1	1
4	2	35	38	0.8734638378228242	0.7774279064982197
4	2	35	39	0.9268136627435807	0.8581171962428703
4	2	35	40	0.9631111912402863	0.924791898052706
4	2	35	41	0.9448888720664396	0.8866087971018974
4	2	35	42	0.9631111912402863	0.924791898052706
4	2	35	43	0.9631111912402863	0.924791898052706
4	2	35	44	1	1
4	2	35	45	0.9814587368037478	0.9572316965541368
4	2	35	46	0.9814587368037478	0.9572316965541368
4	2	35	47	0.8557573839389514	0.7587454948381263
4	2	35	48	0.8557573839389514	0.7587454948381263
4	2	35	49	0.9268136627435807	0.8581171962428703
4	2	35	50	0.8216774914234679	0.70804023508925
4	2	36	37	0.9269055085687153	0.8582776869049082
4	2	36	38	0.8736517510094566	0.7837057863477301
4	2	36	39	0.9631111912402863	0.924791898052706
4	2	36	40	0.9631522190680607	0.9196835202603054
4	2	36	41	0.9449540421437005	0.8871402275332098
4	2	36	42	0.9631522190680607	0.9196835202603054
4	2	36	43	0.9631522190680607	0.9196835202603054
4	2	36	44	0.9269055085687153	0.8582776869049082
4	2	36	45	0.9449540421437005	0.8871402275332098
4	2	36	46	0.9449540421437005	0.8871402275332098
4	2	36	47	0.8560075710147899	0.7770339290102105
4	2	36	48	0.8560075710147899	0.7770339290102105
4	2	36	49	0.9269055085687153	0.8582776869049082
4	2	36	50	0.8561958379034544	0.761504806126512
4	2	37	38	0.8734638378228242	0.7774279064982197
4	2	37	39	0.9268136627435807	0.8581171962428703
4	2	37	40	0.9631111912402863	0.924791898052706
4	2	37	41	0.9448888720664396	0.8866087971018974
4	2	37	42	0.9631111912402863	0.924791898052706
4	2	37	43	0.9631111912402863	0.924791898052706
4	2	37	44	1	1
4	2	37	45	0.9814587368037478	0.9572316965541368
4	2	37	46	0.9814587368037478	0.9572316965541368
4	2	37	47	0.8557573839389514	0.7587454948381263
4	2	37	48	0.8557573839389514	0.7587454948381263
4	2	37	49	0.9268136627435807	0.8581171962428703
4	2	37	50	0.8216774914234679	0.70804023508925
4	2	38	39	0.9087603163719078	0.8299845783985148
4	2	38	40	0.8736517510094566	0.7837057863477301
4	2	38	41	0.9267208400310261	0.8683349918175578
4	2	38	42	0.8736517510094566	0.7837057863477301
4	2	38	43	0.8736517510094566	0.7837057863477301
4	2	38	44	0.8734638378228242	0.7774279064982197
4	2	38	45	0.8561810879113596	0.7551926152652659
4	2	38	46	0.8911085379900294	0.8060031462668943
4	2	38	47	0.9083044325403933	0.8270384847918835
4	2	38	48	0.9444660647779847	0.8923835544942831
4	2	38	49	0.9447421634365075	0.8944874605237748
4	2	38	50	0.9445631307727423	0.8842795252600347
4	2	39	40	0.9631111912402863	0.924791898052706
4	2	39	41	0.9448888720664396	0.8866087971018974
4	2	39	42	0.9631111912402863	0.924791898052706
4	2	39	43	0.9269055085687153	0.8582776869049082
4	2	39	44	0.9268136627435807	0.8581171962428703
4	2	39	45	0.9448888720664396	0.8866087971018974
4	2	39	46	0.9448888720664396	0.8866087971018974
4	2	39	47	0.8907877335537775	0.8184595483466037
4	2	39	48	0.8907877335537775	0.8184595483466037
4	2	39	49	0.9630648391416202	0.9190095919983636
4	2	39	50	0.8909489274474285	0.804917466413458
4	2	40	41	0.9449540421437005	0.8871402275332098
4	2	40	42	1	1
4	2	40	43	0.9631522190680607	0.9196835202603054
4	2	40	44	0.9631111912402863	0.924791898052706
4	2	40	45	0.9814806622405938	0.9574809875413973
4	2	40	46	0.9814806622405938	0.9574809875413973
4	2	40	47	0.8560075710147899	0.7770339290102105
4	2	40	48	0.8560075710147899	0.7770339290102105
4	2	40	49	0.9269055085687153	0.8582776869049082
4	2	40	50	0.8561958379034544	0.761504806126512
4	2	41	42	0.9449540421437005	0.8871402275332098
4	2	41	43	0.9449540421437005	0.8871402275332098
4	2	41	44	0.9448888720664396	0.8866087971018974
4	2	41	45	0.9269041585249171	0.8587061865822522
4	2	41	46	0.9631105099097713	0.9193532328677324
4	2	41	47	0.8386419677216065	0.7387758251499533
4	2	41	48	0.8732983446702886	0.7971247771803376
4	2	41	49	0.9814587368037478	0.9572316965541368
4	2	41	50	0.873474517457703	0.7824990525662735
4	2	42	43	0.9631522190680607	0.9196835202603054
4	2	42	44	0.9631111912402863	0.924791898052706
4	2	42	45	0.9814806622405938	0.9574809875413973
4	2	42	46	0.9814806622405938	0.9574809875413973
4	2	42	47	0.8560075710147899	0.7770339290102105
4	2	42	48	0.8560075710147899	0.7770339290102105
4	2	42	49	0.9269055085687153	0.8582776869049082
4	2	42	50	0.8561958379034544	0.761504806126512
4	2	43	44	0.9631111912402863	0.924791898052706
4	2	43	45	0.9449540421437005	0.8871402275332098
4	2	43	46	0.9814806622405938	0.9574809875413973
4	2	43	47	0.8217236593516446	0.7199005480055729
4	2	43	48	0.8560075710147899	0.7770339290102105
4	2	43	49	0.9269055085687153	0.8582776869049082
4	2	43	50	0.8219567516899913	0.7133015098051485
4	2	44	45	0.9814587368037478	0.9572316965541368
4	2	44	46	0.9814587368037478	0.9572316965541368
4	2	44	47	0.8557573839389514	0.7587454948381263
4	2	44	48	0.8557573839389514	0.7587454948381263
4	2	44	49	0.9268136627435807	0.8581171962428703
4	2	44	50	0.8216774914234679	0.70804023508925
4	2	45	46	0.9631105099097713	0.9193532328677324
4	2	45	47	0.8732983446702886	0.7971247771803376
4	2	45	48	0.8386419677216065	0.7387758251499533
4	2	45	49	0.9090025562027257	0.8298076224768358
4	2	45	50	0.8388663285971153	0.7329927287314835
4	2	46	47	0.8386419677216065	0.7387758251499533
4	2	46	48	0.8732983446702886	0.7971247771803376
4	2	46	49	0.9448888720664396	0.8866087971018974
4	2	46	50	0.8388663285971153	0.7329927287314835
4	2	47	48	0.9626923505622514	0.9166433807587989
4	2	47	49	0.8557573839389514	0.7587454948381263
4	2	47	50	0.9627685725980872	0.921846908010378
4	2	48	49	0.8907877335537775	0.8184595483466037
4	2	48	50	0.9627685725980872	0.921846908010378
4	2	49	50	0.8909489274474285	0.804917466413458
4	3	1	2	0.9353876988954126	0.9042384902477093
4	3	1	3	0.9892167772188186	0.9775325538787949
4	3	1	4	0.9682336673177954	0.9466529282804163
4	3	1	5	1	1
4	3	1	6	0.9786275255642634	0.9609935289672364
4	3	1	7	1	1
4	3	1	8	0.9892167772188186	0.9775325538787949
4	3	1	9	1	1
4	3	1	10	0.9649486586208248	0.9367408534754355
4	3	1	11	0.9754247429758742	0.9532798783869939
4	3	1	12	0.9786275255642634	0.9609935289672364
4	3	1	13	0.9347033956221602	0.8975621737086296
4	3	1	14	0.9546688699002522	0.9224002527886144
4	3	1	15	0.9786275255642634	0.9609935289672364
4	3	1	16	0.9682336673177954	0.9466529282804163
4	3	1	17	0.9286383331154825	0.9002902749113983
4	3	1	18	0.9580365599142966	0.9337186192239072
4	3	1	19	0.951446778832081	0.9138517105045961
4	3	1	20	0.9786275255642634	0.9609935289672364
4	3	1	21	0.9589528902865367	0.9413618771169971
4	3	1	22	0.9723396995955489	0.9544281812790814
4	3	1	23	1	1
4	3	1	24	0.9892167772188186	0.9775325538787949
4	3	1	25	1	1
4	3	1	26	0.9892167772188186	0.9775325538787949
4	3	1	27	0.9786275255642634	0.9609935289672364
4	3	1	28	0.9546688699002522	0.9224002527886144
4	3	1	29	1	1
4	3	1	30	1	1
4	3	1	31	0.9892167772188186	0.9775325538787949
4	3	1	32	0.938237699861542	0.9107206474720227
4	3	1	33	1	1
4	3	1	34	0.9580365599142966	0.9337186192239072
4	3	1	35	0.9155380934296532	0.8760375994195974
4	3	1	36	1	1
4	3	1	37	0.9649486586208248	0.9367408534754355
4	3	1	38	0.9860957373703291	0.9757473245081981
4	3	1	39	0.9892167772188186	0.9775325538787949
4	3	1	40	0.938237699861542	0.9107206474720227
4	3	1	41	1	1
4	3	1	42	0.9682336673177954	0.9466529282804163
4	3	1	43	0.9480374953862383	0.9218148492004306
4	3	1	44	0.9152920323949573	0.879463407448668
4	3	1	45	0.9192404881768979	0.8904203702413882
4	3	1	46	0.9152920323949573	0.879463407448668
4	3	1	47	1	1
4	3	1	48	1	1
4	3	1	49	1	1
4	3	1	50	0.9618550747723882	0.934977346192554
4	3	2	3	0.9461304947754113	0.9266248515318346
4	3	2	4	0.9264069304945649	0.8905391678937011
4	3	2	5	0.9353876988954126	0.9042384902477093
4	3	2	6	0.916024374681229	0.8681726771182801
4	3	2	7	0.9353876988954126	0.9042384902477093
4	3	2	8	0.9461304947754113	0.9266248515318346
4	3	2	9	0.9353876988954126	0.9042384902477093
4	3	2	10	0.9292086689931048	0.8823748561260423
4	3	2	11	0.9593730434707458	0.9409939668661385
4	3	2	12	0.916024374681229	0.8681726771182801
4	3	2	13	0.9013813941404321	0.8483413154415936
4	3	2	14	0.9137026115029349	0.869316875949201
4	3	2	15	0.9361711986399308	0.9055622632137719
4	3	2	16	0.9264069304945649	0.8905391678937011
4	3	2	17	0.8893225766001055	0.847445580155814
4	3	2	18	0.897443739564161	0.8442708808179749
4	3	2	19	0.9157989899170236	0.8597821237363277
4	3	2	20	0.916024374681229	0.8681726771182801
4	3	2	21	0.9758955959115907	0.9527246477057193
4	3	2	22	0.9353876988954126	0.9042384902477093
4	3	2	23	0.9353876988954126	0.9042384902477093
4	3	2	24	0.9461304947754113	0.9266248515318346
4	3	2	25	0.9353876988954126	0.9042384902477093
4	3	2	26	0.9256087784993776	0.8831885521080826
4	3	2	27	0.916024374681229	0.8681726771182801
4	3	2	28	0.939482127981931	0.9048219207424364
4	3	2	29	0.9353876988954126	0.9042384902477093
4	3	2	30	0.9353876988954126	0.9042384902477093
4	3	2	31	0.9461304947754113	0.9266248515318346
4	3	2	32	0.8982956645222189	0.8565763720108328
4	3	2	33	0.9353876988954126	0.9042384902477093
4	3	2	34	0.897443739564161	0.8442708808179749
4	3	2	35	0.8838205362766013	0.8302811689262717
4	3	2	36	0.9353876988954126	0.9042384902477093
4	3	2	37	0.9292086689931048	0.8823748561260423
4	3	2	38	0.9225587062012601	0.8829794124036668
4	3	2	39	0.9461304947754113	0.9266248515318346
4	3	2	40	0.8982956645222189	0.8565763720108328
4	3	2	41	0.9353876988954126	0.9042384902477093
4	3	2	42	0.9264069304945649	0.8905391678937011
4	3	2	43	0.8884496697240973	0.8342186017546238
4	3	2	44	0.8584521323122195	0.8038601614027505
4	3	2	45	0.8805497473395999	0.8390923850232265
4	3	2	46	0.8584521323122195	0.8038601614027505
4	3	2	47	0.9353876988954126	0.9042384902477093
4	3	2	48	0.9353876988954126	0.9042384902477093
4	3	2	49	0.9353876988954126	0.9042384902477093
4	3	2	50	0.9462654486751991	0.9197372202696114
4	3	3	4	0.9786466574318986	0.960822134089569
4	3	3	5	0.9892167772188186	0.9775325538787949
4	3	3	6	0.9682301792314768	0.9397357945245711
4	3	3	7	0.9892167772188186	0.9775325538787949
4	3	3	8	1	1
4	3	3	9	0.9892167772188186	0.9775325538787949
4	3	3	10	0.9547543915737124	0.9155446165819823
4	3	3	11	0.9861990578086905	0.9757204939008677
4	3	3	12	0.9682301792314768	0.9397357945245711
4	3	3	13	0.9250888525551718	0.876598939163552
4	3	3	14	0.9650726217017535	0.936542627990435
4	3	3	15	0.9892258868698052	0.9774431021434047
4	3	3	16	0.9786466574318986	0.960822134089569
4	3	3	17	0.9383052193620095	0.9102480181867635
4	3	3	18	0.9480260474889795	0.9126092074386524
4	3	3	19	0.9414460554854603	0.8986297273814366
4	3	3	20	0.9682301792314768	0.9397357945245711
4	3	3	21	0.9487793869939546	0.9201707524376928
4	3	3	22	0.9617518166308524	0.9320455052313708
4	3	3	23	0.9892167772188186	0.9775325538787949
4	3	3	24	1	1
4	3	3	25	0.9892167772188186	0.9775325538787949
4	3	3	26	0.9786263541378146	0.9562065551169906
4	3	3	27	0.9682301792314768	0.9397357945245711
4	3	3	28	0.9650726217017535	0.936542627990435
4	3	3	29	0.9892167772188186	0.9775325538787949
4	3	3	30	0.9892167772188186	0.9775325538787949
4	3	3	31	1	1
4	3	3	32	0.9480917561146611	0.9214146033493457
4	3	3	33	0.9892167772188186	0.9775325538787949
4	3	3	34	0.9480260474889795	0.9126092074386524
4	3	3	35	0.9063106120234721	0.8552451002270292
4	3	3	36	0.9892167772188186	0.9775325538787949
4	3	3	37	0.9547543915737124	0.9155446165819823
4	3	3	38	0.975515996157368	0.9544193507565313
4	3	3	39	1	1
4	3	3	40	0.9480917561146611	0.9214146033493457
4	3	3	41	0.9892167772188186	0.9775325538787949
4	3	3	42	0.9786466574318986	0.960822134089569
4	3	3	43	0.9382206655420353	0.9007843556942643
4	3	3	44	0.9058550991898625	0.8585763311219351
4	3	3	45	0.9287198167232029	0.8997468200588956
4	3	3	46	0.9058550991898625	0.8585763311219351
4	3	3	47	0.9892167772188186	0.9775325538787949
4	3	3	48	0.9892167772188186	0.9775325538787949
4	3	3	49	0.9892167772188186	0.9775325538787949
4	3	3	50	0.9726196830967432	0.9573977137113296
4	3	4	5	0.9682336673177954	0.9466529282804163
4	3	4	6	0.9892360656020686	0.9773510144670835
4	3	4	7	0.9682336673177954	0.9466529282804163
4	3	4	8	0.9786466574318986	0.960822134089569
4	3	4	9	0.9682336673177954	0.9466529282804163
4	3	4	10	0.9757444283897108	0.9544730604447021
